Number,stockId,SerialNumber,ProductName,Quantity,Costprice,Price,Department,Category
81903,89317,7.24E+11,CHOCNUT PILLOWS,22,367,500,Sales ,Uncategorised
81908,89359,2.57E+12,AFRICA SPICES CINNAMON 50G,3,3083,3500,Sales ,Uncategorised
81909,89387,6.25E+13,MIXED JOGURT SWEETS SUCKETS,0,5000,6000,Sales ,Uncategorised
81910,89392,6.22E+12,BIG G ORIGINAL,16,130,200,Sales ,Uncategorised
81911,89396,652421897,SNACK MANDAZI BIG,1,5000,6000,Sales ,Uncategorised
81912,89408,6.16E+12,MOVIT HERBAL BATHING SOAP 120G,4,2500,3000,Sales ,Uncategorised
81913,89409,6.16E+12,MOVIT HAIR FOOD 550G,2,9000,11000,Sales ,Uncategorised
81914,89411,6.16E+12,RADIANT HAIR VITALIZER 200G,2,5833,7000,Sales ,Uncategorised
81915,89412,6.16E+12,RADIANT HAIR FOOD POMADE 200G,6,5833,7000,Sales ,Uncategorised
81916,89417,6903210457,SMALL GRATER ,18,1000,2000,Sales ,Uncategorised
81917,89418,65421300,MERAMINE PLATES RED & BROWN,8,3667,4500,sales,Uncategorised
81918,89420,65214810,DELUXE DOT FLASK,1,17000,25000,Sales ,Uncategorised
81919,89421,652318,DELUXE VACCUM FLASK 1L,1,12000,17000,sales,Uncategorised
81920,89426,6.90E+12,GETTOP MICROPHONE BATTRIES,14,1000,2000,Sales ,Uncategorised
81921,89434,6.01E+12,SUNSIP BLACKCURRANT 5L,6,17750,23000,sales,Uncategorised
81922,89438,6.17E+12,SOFT CARE  BABY WIPES ,7,4500,5500,sales,Uncategorised
81923,89444,6.22E+12,SAN MARIO SPAGHETTI 500G,0,2350,3000,Sales ,Uncategorised
81924,89450,511115,TROPICAL MINT SWTS PCS,9,80,200,Sales ,Uncategorised
81926,89496,6524000201,RIHAM RAPID PK,68,140,250,Sales ,Uncategorised
81927,89500,4.71E+12,CAMERA NEW SAFE FEEDIND BOTTLE 250ML,6,4167,5500,Sales ,Uncategorised
81928,89501,9.50E+12,CAROLIGHT 120ML,2,5000,6000,Sales ,Uncategorised
81929,89503,624214555,PLASTIC FAMILY PEGS,3,4000,5000,Sales ,Uncategorised
81930,89504,62314777,HOAPAN PLASTIC PEGS,5,5000,6000,Sales ,Uncategorised
81931,89505,60,SMALL CUTTING BOARD,5,7500,10000,Sales ,Uncategorised
81932,89511,7.06E+11,5 STAR DISPOSABLE GLASSES 200ML,0,1625,2000,Sales ,Uncategorised
81933,89515,6.94E+12,BABY LOVE STOCKINGS NEW BORN,2,2833,5000,Sales ,Uncategorised
81934,89516,6.03E+12,WHITE SECRE BODY CREAM,6,8000,9500,Sales ,Uncategorised
81935,89518,6.29E+12,EYE CANDY PERFUME  270ML,2,8000,14000,sales,Uncategorised
81936,89520,6.09E+12,ED BODY SPRAY 200ML,6,8959,12000,sales,Uncategorised
81938,89521,6.00E+12,AXE FRESH 150ML,3,7500,10000,Sales ,Uncategorised
81940,89526,6.15E+11,RASASI EMOTIONAL BODY SPRAY 200ML,3,7500,11000,,Uncategorised
81941,89528,Y,SOYA,0,417,500,Sales ,Uncategorised
81942,89549,6.00E+12,STAR SOFT 750ML,2,9167,11000,Sales ,Uncategorised
81943,89552,652233,FASHION HEAR RINGS,18,1000,2000,sales,Uncategorised
81944,89553,624512100,PUNF HOLDERS,10,1000,2000,Sales ,Uncategorised
81945,89554,1.92E+11,NEWDAY LEMON B.DAY CAKE V SMALL,0,8000,9500,Sales ,Uncategorised
81947,89559,1.94E+12,NEWDAY LEMON CAKE MEDIUM,1,18000,21000,Sales ,Uncategorised
81948,89561,1.49E+12,NEWDAY LEMON CAKE BIG,0,23000,27000,Sales ,Uncategorised
81949,89575,65244455,WAVAH WATER DISPOSABLE 20L,2,10500,12000,Sales ,Uncategorised
81950,89580,7.70E+11,GLIT GLASS CLEANER 500ML,3,4000,7000,sales,Uncategorised
81951,89581,7.70E+11,GLIT TOILET CLEANER 500ML,8,5500,7000,sales,Uncategorised
81952,89582,769503699,GLIT LIQUID SOAP 20L,2,30000,35000,Sales ,Uncategorised
81953,89583,6.78E+12,EVERBROWN MANDAZI ,0,800,1000,Sales ,Uncategorised
81954,89584,624523112,EVERBROWN QUEEN CAKE,1,800,1000,Sales ,Uncategorised
81955,89596,6.16E+12,TROPICAL HEAT CLOVES 50G,6,6200,7000,Sales ,Uncategorised
81956,89597,69884420,UGACHICK FEETS 1KG,6,4500,7000,sales,Uncategorised
81957,0,81957,TOTAL GAS REFFILL 3KG,1,25000,30000,sales,Uncategorised
81958,0,81958,TOTAL GAS REFILL 12.5KG,2,128000,135000,sales,Uncategorised
81959,89607,6.16E+12,RILS PEANUT BUTTER 400G,2,7000,8500,Sales ,Uncategorised
81960,89608,6.01E+12,AZAM ENERGY DRINK 300ML,17,1250,2000,Sales ,Uncategorised
81961,89610,6.16E+12,MAGANJO BUSHERA 1KG,5,8000,9500,Sales ,Uncategorised
82942,90552,750,PUMPKIN SEEDS ,2,4500,5500,Sales ,Uncategorised
82943,90555,6.75E+12,KABODY SOYA RICE WITH ENKEJJE 1KG,1,5000,6000,Sales ,Uncategorised
82944,90556,7.56E+12,KABODY BABY IMUNE BOOSTER 1KG,3,5000,6000,Sales ,Uncategorised
82945,90570,6.29E+12,GAS BURNER KRYPTON,2,150000,175000,Sales ,Uncategorised
82946,90571,8.91E+12,GAS BURNER PIGEON,1,150000,175000,Sales ,Uncategorised
82947,90572,62315980,SALENA QUEEN CAKE ,3,2500,3000,Sales ,Uncategorised
83943,91578,8.69E+12,ELVAN COMPUND CHOCOLATE,125,150,200,sales,Uncategorised
83944,91580,6.17E+12,HIGHLAND TEA BAGS 25PCS,3,1900,3000,,Uncategorised
83945,91581,6.15E+12,HIGHLAND BLACK TEA 100G,9,3500,4000,Sales ,Uncategorised
83946,91582,8.00E+12,PAMPERS PANTS 3 62PCS,1,43500,50000,sales,Uncategorised
83947,91583,4.02E+12,PAMPERS BABY DIAPERS 2 80PCS ,1,43500,50000,sales,Uncategorised
83948,91584,6.92E+12,HISENSE REFRIGERATOR,3,650000,750000,sales,Uncategorised
83949,91585,6.16E+12,WHITEDENT HERBAL 190G,4,5000,6000,Sales ,Uncategorised
83950,91600,6.97E+12,SUPER DEODRANT TOILET BALLS,5,4300,5500,sales,Uncategorised
83951,91605,6.16E+12,BLUE BAND PEANUT BUTTER400G,5,11217,13000,Sales ,Uncategorised
83952,91606,6.16E+12,PEP TROPICAL DRINK ,12,1667,2000,Sales ,Uncategorised
83953,91607,6.16E+12,ORCHID VALLEY GUAVA 1L,1,5583,7000,Sales ,Uncategorised
83954,91608,6.16E+12,ORCHID VALLEY ORANGE 1L,2,5583,7000,Sales ,Uncategorised
83955,91609,6.16E+12,ORCHID VALLEY APPLE 1L,4,5583,7000,Sales ,Uncategorised
83956,91610,3.57E+12,ELENGANT AIR FRESHENER 300ML,1,4583,7500,Sales ,Uncategorised
83957,91613,6.16E+12,MORTEIN DOOM 300ML,4,13333,16000,sales,Uncategorised
83958,91614,6.16E+12,MORTEIN DOOM 600Ml,3,15833,19000,sales,Uncategorised
83959,91615,6.29E+12,ATTACK INSECTCIDES 400ML,11,6250,9000,,Uncategorised
83960,91616,6.30E+12,BERTINI EXTRA VIRGIN OIL 250ML,3,14583,18000,Sales ,Uncategorised
83961,91617,6.16E+12,PRO & ALLAN CORN FLAKES 250G,6,9583,12000,Sales ,Uncategorised
83963,91622,6.93E+12,BOOS PERFUMES,2,5000,10000,Sales ,Uncategorised
83964,91623,6.93E+12,CLASSIC YELLOW PERFUME,3,7000,10000,Sales ,Uncategorised
83965,91624,6.94E+12,PARIS ATTRACT PERFUME,3,6000,9000,Sales ,Uncategorised
83966,91625,6.94E+12,BILLION MEN PERFUME ,4,6000,9000,Sales ,Uncategorised
83967,91628,6789900,ENOUGH SALT SHECKER,7,1667,2500,Sales ,Uncategorised
83968,91631,674893830,AIRSUN NAIL CUTTERS,14,2000,2500,Sales ,Uncategorised
83969,91633,62145012,BABY BOYS WEAR,4,30000,38000,Sales ,Uncategorised
83970,91636,6345785421,BABY UMBRELLA NETS ,4,25000,35000,Sales ,Uncategorised
83971,91637,6245788,BABY TOWELS,4,15000,20000,Sales ,Uncategorised
83972,91638,65249978,BEST BABY CHANGING MAT,4,10000,13000,Sales ,Uncategorised
84945,91639,8.21E+12,PARTY POPPERS MEDIUM,2,5000,7000,Sales ,Uncategorised
84946,92560,6.16E+12,GEISHA BLACK SOAP,9,2917,3500,Sales ,Uncategorised
84947,92562,6.16E+12,GEISHA COCONUT & HONEY 125G,11,2083,2500,Sales ,Uncategorised
84948,92563,6.16E+12,GEISHA LEMON& HONEY 125G,5,2083,2500,Sales ,Uncategorised
84949,92569,9.84E+12,SNAC CONER ,2,10000,12000,Sales ,Uncategorised
84950,92583,6.16E+12,JESA FLAVOURED MILK VANILLA 200ML,8,1042,1500,Sales ,Uncategorised
84951,92585,652142241,V SOFT BROOMS ,6,6000,8000,Sales ,Uncategorised
84952,92586,6521474,SOFT TILE BROOMS,6,6000,9000,Sales ,Uncategorised
84953,92593,6.16E+12,Riham Mini cake bar vanilla 16.5g,12,400,500,Sales ,Uncategorised
84955,92600,6.16E+12,RIHAM 1.5L,0,1333,2000,Sales ,Uncategorised
84956,92602,616110545,RIHAM MINTO LEMON,2,3500,4500,Sales ,Uncategorised
85943,93564,6.07E+12,HEROSE QUEEN CAKES,3,2500,3000,Sales ,Uncategorised
85944,93567,6.16E+12,BALLET ALOEVERA 250G,0,7916,9000,Sales ,Uncategorised
85945,93600,6.16E+12,Imperial leather 4x175g,13,9817,11500,Sales ,Uncategorised
85946,93608,6.16E+12,ZESTA TOMATO KETCHUP 400G,1,4667,5500,Sales ,Uncategorised
85947,93609,6.16E+12,IMPERIAL LEATHER SPORT,6,3208,3700,sales,Uncategorised
85948,93610,6.16E+12,IMPERIAL LEATHER COOL ,2,3208,3700,sales,Uncategorised
85949,93617,65245788,FAMILY YOGHURT 1L,0,5000,7000,Sales ,Uncategorised
85950,93622,632987450,ANN HONEY 50ML,11,1500,2000,Sales ,Uncategorised
85951,93629,8.72E+12,COLGATE CLASSIC DEEP CLEANTOOTHBRUSH,23,975,1500,Sales ,Uncategorised
85953,93633,6.16E+12,SUPA LOAF HALF BREAD,3,2700,3000,sales,Uncategorised
85954,93640,5.45E+12,MINUTE MAID APPLE 400ML,3,2083,2500,Sales ,Uncategorised
85955,93643,6.16E+12,MACDO COCONUT PEANUTS 30G,25,417,500,Sales ,Uncategorised
85956,93646,3004575871,AMERICAN GREEN HONEY,0,11000,13000,Sales ,Uncategorised
85957,93650,6.97E+12,SHENLING TOP SECURITY LOCK 38MM ,2,5000,6500,Sales ,Uncategorised
85958,93651,6.97E+12,SHENLING TOP SECURITY 40MM,7,6000,8000,sales,Uncategorised
85960,93658,6.16E+12,KOOSKY ORANGE BAR ,3,2500,3000,Sales ,Uncategorised
85961,93661,26258966,MASTERS MADEIRA CAKE180G,6,1300,1500,Sales ,Uncategorised
86949,94616,6.02E+12,NOVITA EGG SHAMPOO 1L,10,2500,3500,Sales ,Uncategorised
87949,95618,7.61E+12,NESTLE CEREVITA FLAKES 420G,5,13750,16500,Sales ,Uncategorised
87950,95622,6.97E+12,BOY SHORTS 3 PACK,3,11250,15000,Sales ,Uncategorised
87951,95624,6.92E+12,ADULTS KNICKERS,1,22000,26000,Sales ,Uncategorised
87952,95626,525252111,GD PACKING BAGS,7,1333,2500,Sales ,Uncategorised
87953,95627,45879542,ROUND SCENTED CANDLES,5,7500,9000,Sales ,Uncategorised
87954,95628,66215155,GLASS SALT BOTTLE,12,3000,3500,Sales ,Uncategorised
87955,95631,665958458,SMALL UMBRELLAS,9,15000,18000,Sales ,Uncategorised
87956,95632,606622200,DOT BALLOONS 2 IN 1,10,3000,4000,Sales ,Uncategorised
87957,95635,656986201,ALWAYS 2.0L FLASK,1,38000,49000,Sales ,Uncategorised
87958,95636,65632698000,ALWAYS 2.5L FLASK,1,43000,54000,Sales ,Uncategorised
87959,95639,6.98E+12,GLASSES 3 PIECES,2,8750,11000,Sales ,Uncategorised
87960,95640,525666325,XMAS GIFT BAGS,5,2500,3500,Sales ,Uncategorised
87961,95641,6.66E+12,HEART RED BALLOONS,0,2500,3000,Sales ,Uncategorised
87962,95642,9.26E+12,BLUE AND GREEN BALLOONS,2,2500,3000,Sales ,Uncategorised
87963,95643,6112224544,MIXED COLOR BALLOONS,11,2500,3000,Sales ,Uncategorised
87964,95646,6655887899,RED SUGAR BOWL SMALL,1,10000,13000,sales,Uncategorised
87965,95647,2455654,RED SUGAR BOWL MEDIUM,1,10000,15000,sales,Uncategorised
87966,95648,78999996,RED SUGAR BOWL BIG,2,10000,17000,sales,Uncategorised
87967,95649,654565454,TRAVEL TUMBLER BOTTLES,2,25000,30000,Sales ,Uncategorised
87968,95650,6555224221,VACCUM CUPS,3,21667,26000,Sales ,Uncategorised
87970,95664,6.97E+12,SOFT PERFUME 60ML,1,10000,14000,sales,Uncategorised
87971,95668,6.93E+12,DOLBY POUR HOMME 60ML,1,10000,14000,sales,Uncategorised
87972,95684,6.16E+12,ONER APPLE 300ML,0,1250,1500,Sales ,Uncategorised
87973,95687,6.97E+12,PURE BLACK 60ML,3,10000,14000,Sales ,Uncategorised
87974,95688,6.97E+12,FOR ALWAY PERFUME 60ML,1,10000,14000,Sales ,Uncategorised
88972,96680,6.16E+12,ONFARM FULL CREAM MILK 500ML,10,1300,1500,Sales ,Uncategorised
88973,96692,22202024,HEROS DELIGHT CAKE,3,2000,2500,sales,Uncategorised
88974,96700,6.16E+12,NEWMANS CRISPS 180G,3,3800,4300,Sales ,Uncategorised
88975,96709,625418725,FANTA 350ML CARTON,0,10250,11500,Sales ,Uncategorised
88976,96710,90377884,FANTA 350ML,9,854,1000,Sales ,Uncategorised
88977,96725,6.06E+12,BESSA MILLET BUSHERA 500ML,12,3500,4500,Sales ,Uncategorised
88978,96730,37BfS00102,KING BEEF SAUSAGE 1KG ,0,12000,14000,Sales ,Uncategorised
88979,96731,38BfS00202,KING BEEF SAUSAGE 500G,0,6500,7500,Sales ,Uncategorised
88980,96732,6.56E+13, CLASSIC STOCKPOT DISH,1,72000,87000,Sales ,Uncategorised
88981,96736,225555555,FLOWER DINNER PLATE,10,4583,6000,Sales ,Uncategorised
88983,96744,6.90E+12,MOSAIER MEN BOXER,6,15000,19000,Sales ,Uncategorised
88984,96753,6.18E+12,NATURE SECRET CARROT CREME 300G,1,20000,25000,Sales ,Uncategorised
88985,96757,41214222,BIRTHDAY CAPES CONE,14,2000,2500,Sales ,Uncategorised
88986,96763,6.97E+12,ALWAYS FEEDING BOTTLE,5,13000,18000,Sales ,Uncategorised
88987,96764,6.97E+12,KNIFE SMALL,12,2500,3000,Sales ,Uncategorised
88988,96793,8.69E+12,KENT TRIX COCOA & BREADSTICK,13,3250,3500,Sales ,Uncategorised
88989,96799,6254124,ROPE BATHING SPONGE,8,1500,2000,Sales ,Uncategorised
88990,96811,6.37E+11,NECTOR NATURAL JUICE 320ML,23,833,1000,sales,Uncategorised
88991,96812,6.29E+12,ALFA MAYONNASE 236.5ML,12,4167,6000,Sales ,Uncategorised
88992,96817,6.18E+12,AKASHENDA HOT PEPPER 60ML,6,4000,4500,Sales ,Uncategorised
89990,97805,6.16E+12,LATO CHOCOLATE FULL CREAM 16G,43,400,500,Sales ,Uncategorised
89992,97818,353,COMFORT TOILET PAPER WHITE,37,850,1000,Sales ,Uncategorised
89996,97845,6.16E+12,KOOSKY ICE CREAM 250ML,2,2500,3000,Sales ,Uncategorised
89997,97852,6.16E+12,NEMWAN ROASTED PEA NUT 60G,0,1000,1200,Sales ,Uncategorised
89998,97856,6.22E+12,SANMARIO SPAGHETTI 250G,16,1200,1500,Sales ,Uncategorised
89999,97857,6.29E+12,MONACO PERFUME 175ML,4,8000,12000,sales,Uncategorised
90000,97865,6.16E+12,TIP TOP ORDINARY HALF,0,2500,2800,Sales ,Uncategorised
90001,97871,9.78E+12,WHOLE CLOVES 100G,3,6667,8000,Sales ,Uncategorised
90002,97873,6.22E+12,PK YELLOW,11,700,1000,Sales ,Uncategorised
90003,97876,9.64E+11,NISA ALMOND & HONEY SOAP,4,4000,4500,Sales ,Uncategorised
90004,97880,3.57E+12,ELEGANT FRESHENER PREDECTION,3,4583,7500,Sales ,Uncategorised
90005,97881,3.57E+12,ELEGANT FRESHENER  ETERNITY ,3,4583,7500,Sales ,Uncategorised
90006,97882,3.57E+12,ELEGANT GOOD AIR 300ML,2,4583,7500,Sales ,Uncategorised
90007,97884,6.90E+12,LMZ HERBAL TOOTH PASTE  55G,11,1833,2500,sales,Uncategorised
90008,97885,6.90E+12,LMZ HERBAL TOOTHPASTE 120G,6,3333,4500,sales,Uncategorised
90009,97887,6.28E+12,FA INVISIBLE POWER ,3,4167,5500,Sales ,Uncategorised
90010,97888,6.28E+12,Fa Mystic 50ml,6,4167,5500,Sales ,Uncategorised
90011,97889,4.02E+12,FA SPORT 50ML,4,4167,5500,Sales ,Uncategorised
90012,97890,4.02E+12,FA AQUA 50ML,6,4167,5500,Sales ,Uncategorised
90013,97891,4.02E+12,FA CARIBBEAN WAVE 50ML,5,4167,5500,Sales ,Uncategorised
90014,97892,4.02E+12,FA PINK PASSION 50ML,2,4167,5500,Sales ,Uncategorised
90015,97893,6.22E+12,MAX PLAST SUGAR BOWL ,6,6000,7000,Sales ,Uncategorised
90016,97896,4651120001,PLASTIC FOOD FLASK SMALL,1,30000,36000,Sales ,Uncategorised
90017,97898,4651120002,ALWAYS FOOD FLASK  800ML,3,29000,35000,Sales ,Uncategorised
90018,97899,6.94E+12,PLASTIC PLATE SET WHITE ,1,9000,12000,Sales ,Uncategorised
90019,97900,6.94E+12,PLASTIC PLATE SET PINK,1,9000,12000,Sales ,Uncategorised
90020,97902,4651120003,DINNER TRAY SMALL,1,9000,11000,Sales ,Uncategorised
90021,97903,4651120004,DINNER TRAY BIG ,0,11000,13000,Sales ,Uncategorised
90022,97906,6.16E+12,HOME MUG CUP,6,4000,5000,Sales ,Uncategorised
90023,97907,4651120005,BABY NAIL CUTTER ,2,2000,2500,Sales ,Uncategorised
90024,97910,6.94E+12,ONLY YOU PERFUME,1,6000,9000,Sales ,Uncategorised
90025,97911,6.94E+12,LOCASTE  PERFUME,3,6000,9000,Sales ,Uncategorised
90026,97912,6.94E+12,JEENS PAUL PERFUME,2,6000,9000,Sales ,Uncategorised
90027,97913,4444,PICFARE GEOMETRY  SETS,9,3833,5000,Sales ,Uncategorised
90028,97915,6.93E+12,M&G PEN BLACK,6,2333,3000,Sales ,Uncategorised
90029,97916,6.93E+12,M&G PEN BLUE ,4,2333,3000,Sales ,Uncategorised
90032,97953,6245111,SUPA LOAF BANS,1,3000,3500,Sales ,Uncategorised
90033,97959,6.29E+12,Nutro digestive light 225g,10,5000,6000,Sales ,Uncategorised
90034,97972,65324788,PEPSI 330ML CARTON,1,10250,11500,Sales ,Uncategorised
90035,97974,12435000036,ESHANDY KISUBI BANANA JUICE 500ML,13,2448,3000,Sales ,Uncategorised
90036,97975,12435000012,ESHANDY KISUBI JUICE 300ML,12,1667,2000,Sales ,Uncategorised
90037,97976,12435000029,ESHANDY BANANA JUICE 300ML,10,1667,2000,Sales ,Uncategorised
90038,97977,6.16E+12,MOVIT BABY JELLY 200G,7,4250,5000,Sales ,Uncategorised
90039,97985,6.26E+12,ZAR MACRON,8,3000,3500,Sales ,Uncategorised
90040,97989,8.99E+12,MENTOS CHEWING GUM,0,1786,2000,Sales ,Uncategorised
90041,97990,6.05E+11,NANA HERBAL MOUTH WASH,10,5167,6500,Sales ,Uncategorised
90042,97992,6.16E+12,JIK COLOURS,3,5278,6000,Sales ,Uncategorised
90043,97994,46521100009,SUPER POLICE CAR ,6,5000,8000,Sales ,Uncategorised
90044,97995,4652110010,BALOONS MIXED PCS,81,100,200,Sales ,Uncategorised
90045,97996,4652110011,PARTY BALOONS 12PCS,2,1200,2000,Sales ,Uncategorised
90046,97997,9.00E+12,KOPICO SWEETS PCS,167,100,200,Sales ,Uncategorised
90047,98008,7699863,MASTERS QUEEN CAKE,4,2500,3000,Sales ,Uncategorised
90048,98012,121415,MASTERS ORANGE CAKE,8,2000,2500,Sales ,Uncategorised
90049,98015,5.03E+12,HUGGIES DRY COMFORT 2 38PCS,2,23650,32000,sales,Uncategorised
90050,98035,6.16E+12,JESA VANILLA YOGHURT 500G,1,3100,3700,Sales ,Uncategorised
90051,98042,6.94E+12,WANBAJIE WASHERS,2,750,1000,Sales ,Uncategorised
90052,98046,4.45E+12,MOON PIE SIMSIM BALLS,3,800,1000,Sales ,Uncategorised
90053,98049,8.69E+12,KENT COCOA HAZELNUT 350G,0,14000,16000,Sales ,Uncategorised
90054,98050,8.69E+12,KENT HANELNUT CREAM COCOA 350G,2,14000,16500,sales,Uncategorised
90055,98052,6.16E+12,movit baby jelly 425G,6,8500,10000,Sales ,Uncategorised
90056,98059,6.16E+12,MOVIT HAIR FOOD AVOCADO 425G,3,9000,11000,Sales ,Uncategorised
91030,98923,6.16E+12,MOVIT PINK HAIR LOTION 100ML,10,2167,2500,Sales ,Uncategorised
91031,98933,6.17E+12,CASHEW NUTS 75G,0,5000,6000,Sales ,Uncategorised
91032,98934,6.16E+12,CASHEW NUTS 150G,0,10000,12000,Sales ,Uncategorised
91033,98952,6.16E+12,NEWMANS POTATOCRISPS 50g,10,1000,1200,Sales ,Uncategorised
91034,98954,6.16E+12,NEWMANS MASALA G NUTS 60G,1,1000,1200,Sales ,Uncategorised
91035,98955,6.16E+12,NEWMANS MASALA G NUT 150G,7,2000,2500,Sales ,Uncategorised
91037,98971,6.93E+12,TUMP ROPE,2,3500,6000,,Uncategorised
91038,98972,632100,KIDS  TOY GUITOR,5,2917,5000,Sales ,Uncategorised
91039,98974,2.22E+18,AA BATTREY,48,217,700,sales,Uncategorised
91040,98975,62145230,PANASONIC HYPER BATTERY,18,1100,1500,Sales ,Uncategorised
91041,98976,54566211,CHAMPION RACE CAR,11,833,1500,sales,Uncategorised
91042,98977,6.22E+12,COVERTINA DOLLAR CHOCOLATE,1,2083,3500,,Uncategorised
91043,98979,7.62E+12,CADBURRY FRUIT & NUT CHOCO 37G,6,2917,3500,Sales ,Uncategorised
91044,98981,6.22E+12,COCONUT BAR ,5,833,1000,Sales ,Uncategorised
91045,98982,6.22E+12,COCONUT CONVETINA,0,833,1500,sales,Uncategorised
91046,98984,5.01E+12,KIBIMBA RICE 1KG,8,6400,7500,Sales ,Uncategorised
91047,98985,5.01E+12,KIBIMBA RICE 2KG,4,12800,15000,Sales ,Uncategorised
91048,98989,6.26E+12,SEMOLINA MOMO SPAGHETTI 400G,16,1840,3000,sales,Uncategorised
91049,98993,6.16E+12,CLIMAX TROPICAL FRUITS,12,1667,2300,Sales ,Uncategorised
91050,98995,6.90E+12,PAPER GIFT BAG,7,1250,1500,Sales ,Uncategorised
91052,98998,6.92E+12,UTEKI SIMPLE TOOTH BRUSH CUP,2,4500,9000,sales,Uncategorised
91053,99000,8.69E+12,PROTEX HERBAL 150G,0,4750,5500,Sales ,Uncategorised
91054,99002,6.16E+12,WISDOM JUNIOR TOOTHBRUSH,8,1667,2000,Sales ,Uncategorised
91055,99003,6.16E+12,IMPERIAL LOTION INTENSE COOL 250ML,1,6333,8000,Sales ,Uncategorised
91057,99005,8.69E+12,FAX FRUIT COCTILE SOAP,3,3167,5000,sales,Uncategorised
91058,99006,6.95E+12,SOFINE  ROLL ON 50ML,4,2833,5000,Sales ,Uncategorised
91059,99007,8.69E+12,FAX SOAP LEMON,6,5067,6000,Sales ,Uncategorised
91060,99008,8.69E+12,FAX SUMMER ROMANCE SOAP,6,3167,5000,Sales ,Uncategorised
91061,99008,5.06E+12,LAFRESH BODY SCRUB,1,11000,15000,Sales ,Uncategorised
91062,99010,6.16E+12,TECH PARTY DISPOSABLE CUPS,2,1875,2500,Sales ,Uncategorised
91063,99011,6.97E+12,PLACE TABLE MAT,1,21000,25000,,Uncategorised
91064,99012,2.90E+12,TOOTH BRUSH BOX PLASTIC,10,3000,6000,sales,Uncategorised
91066,99014,62124877,ALWAYS PLASTIC  FLASK 3.2L,2,27000,38000,Sales ,Uncategorised
91067,99015,2.90E+12,TOILET BRUSH 2,0,6000,7500,sales,Uncategorised
91069,99017,2.91E+12,TOILET BRUSHES 1,4,7000,9000,Sales ,Uncategorised
91070,99022,63299877,GLASS FOOD CONTAINER ,4,30000,36000,Sales ,Uncategorised
91071,99023,65324107,NILE  FYING PAN BIG,1,12000,17000,sales,Uncategorised
91072,99024,653210,NILE FLYING PAN MEDIUM,0,11000,15000,sales,Uncategorised
91073,99025,652310,NILE FLYING PANS SMALL,1,10000,13000,sales,Uncategorised
91074,99026,652397,STOVE SMALL ,1,23000,28000,Sales ,Uncategorised
91075,99027,63298877,VIKAS BIG STOVE,1,48000,59000,Sales ,Uncategorised
91076,99028,66578994100,VIKAS MIN STOVE,1,38000,48000,Sales ,Uncategorised
91077,99029,564579891,SIMBA SAUCE PAN 8,0,11000,13000,Sales ,Uncategorised
91078,99030,62431875,SIMBA SAUCE PAN 7,1,10000,12000,Sales ,Uncategorised
91079,99031,6329710,SIMBA SAUCE PAN 6,1,9000,11000,Sales ,Uncategorised
91080,99032,6241000,SIMBA SAUCE PAN 5,1,8000,10000,Sales ,Uncategorised
91081,99033,26541200,SIMBA SMALL SAUCE PAN 1,2,3500,5500,Sales ,Uncategorised
91082,99034,46221000,SIMBA SAUCE PAN 2,2,4500,6500,Sales ,Uncategorised
91083,99035,632241007,SIMBA SAUCE PAN 3,2,5500,8500,Sales ,Uncategorised
91084,99036,6321498,SIMBA SAUCE PAN 4,2,6500,9000,Sales ,Uncategorised
91085,99037,6.93E+12,PLASTIC SUGAR BOWL,2,15000,19000,Sales ,Uncategorised
91086,99038,62130458,BABY FEEDING BOOTLE SMALL,4,5000,6000,Sales ,Uncategorised
91088,99065,24000109624,JUST TROPICAL JUICE 1L,2,5750,7000,Sales ,Uncategorised
91089,99066,24000109617,JUST JUICE MIXED BERRIES 1L,2,5750,7000,Sales ,Uncategorised
91090,99071,6214575,BABY BANGLES,12,1000,2000,Sales ,Uncategorised
91091,99072,621458878,HAIR LIFTERS,7,1500,2000,Sales ,Uncategorised
91092,99073,632455,HAIR HOLDERS,10,800,1500,Sales ,Uncategorised
91093,99074,65423100,HAIR COMB BIG,0,2000,2500,Sales ,Uncategorised
91094,99075,81897,JIBU WATER REFILL 1.8L,5,4500,6000,Sales ,Uncategorised
91095,99076,81898,JIBU TAP WATER 20L,3,6000,7000,Sales ,Uncategorised
91096,99084,6.22E+12,CHOLATE WAFFERS SMALL,31,278,500,Sales ,Uncategorised
91097,99085,6.22E+12,COCOA CONVETINA CHOCOLATE,14,3083,4000,Sales ,Uncategorised
91098,99086,6.16E+12,BIG JIANT SWEET,16,200,300,Sales ,Uncategorised
91100,99106,6.16E+12,LATO YOGHURT FRUIT 450G,6,4300,5000,Sales ,Uncategorised
91101,99109,621452300,GIRLS MIRROR  MOPPET DOLL,4,6000,10000,sales,Uncategorised
91102,99116,6.15E+12,WANDAZ BABY JELLY 250G,1,5000,6000,Sales ,Uncategorised
91103,99125,6.16E+12,mini cake bar 16.5g,9,417,500,Sales ,Uncategorised
91104,99126,6.16E+12,RIHAM MINI CAKE BAR VANILLA,16,417,500,Sales ,Uncategorised
91105,99130,6.16E+12,KOOSKY DRINKING YOGHURT 500ML,0,2800,3700,Sales ,Uncategorised
91106,99131,6.16E+12,KOOSKY VANILLA YGHT 500ML,1,2800,3700,Sales ,Uncategorised
91107,99137,6.16E+12,KOOSKY TUTTI FRUITY 125ML,3,1500,2000,Sales ,Uncategorised
